PERIOD,ERM_,MOVEMENT_TYPE,MOVEMENT_TYPE_2,CURRENCY_2,TD_TYPE,NET,EOP_CM,EOP_LM,VOF_VOL,CIE_VOL,ADB_VOL,NII_VOL,UMASS_MIN,MAF_MIN,AF_MIN,UMASS_MAX,MAF_MAX,AF_MAX,UMASS_AVG,MAF_AVG,AF_AVG,UMASS_VPB,MAF_VPB,ASAF_VPB,RANKING_UMASS_VPB,RANKING_MAF_VPB,RANKING_AF_VPB,INTERBANK_SHORT,INTERBANK_LONG,DISCOUNTRATE,REFINANCINGRATE
2019-02,0,4SCHEDULE,4SCHEDULE,VND,NOT_ROLL,-4821.43376,0,4821.43376,1916.53191,-1837.15423,1002362.584,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.82,5.03,4,6.25
2019-07,3,6OTHERS,6OTHERS,NON-VND,NOT_ROLL,-0.075132,7.774903,7.850035,16.28003445,0,5505.214672,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-08,1,2,2,VND,NOT_ROLL,8515.593623,8515.593623,0,5253.994598,-4258.582246,1423017.802,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.56,1.87,2,4
2022-06,10-11M,3,3,VND,NOT_ROLL,0.025738,0.64095,0.615212,46.15009897,-39.01098524,8627.543724,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-05,0,2,2,VND,NOT_ROLL,317.807416,317.807416,0,113.9862554,-19.9097792,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.31,3.44,4,6.25
2018-12,10-11M,3,3,VND,NOT_ROLL,0.058415,1.053374,0.994959,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-11,4,9OTHERS,6OTHERS,NON-VND,NOT_ROLL,-0.0036,0.291246,0.294846,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.63,6.6,3,4.5
2023-07,12-18M,5NEW_AUTOROLL,2,NON-VND,AUTOROLL,19.536691,19.536691,0,38.06467774,-1.720437308,22649.45846,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2024-01,1,5NEW_AUTOROLL,2,NON-VND,AUTOROLL,36.590646,36.590646,0,0,0,0,0,1.93,1.93,1.93,3.5,3.5,3.6,2.82,2.86,2.94,3.2,3.2,3.4,4,3,3,1.8,4.4,3,4.5
2023-09,0,7PREMATURE_AUTOROLL,4PREMATURE,NON-VND,AUTOROLL,-85.512941,0,85.512941,62.05041261,4.04673818,20786.01583,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.19,0.55,3,4.5
2020-03,0,6OTHERS,6OTHERS,NON-VND,NOT_ROLL,0,1.00E-06,1.00E-06,20.09714354,-1.401201879,808.5851293,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.05,2.47,4,6
2023-07,10-11M,1NEW_NOTROLL,2,VND,NOT_ROLL,15.692724,15.692724,0,288.4419094,-239.9883013,33594.94317,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2024-01,10-11M,1NEW_NOTROLL,2,VND,NOT_ROLL,3.505767,3.505767,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-11,0,1UNCHANGED,1UNCHANGED,VND,NOT_ROLL,0,0.426475,0.426475,6432.416812,-713.3215814,1583171.564,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.61,6.01,4,6
2022-06,0,2,2,VND,NOT_ROLL,163.0518,163.0518,0,6384.923866,-146.4639159,1689403.221,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.48,1.78,2,4
2023-06,NULL,3PREMATURE_NOTROLL,4PREMATURE,VND,NOT_ROLL,-95.598,0,95.598,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-07,9,6OTHERS,6OTHERS,VND,NOT_ROLL,0.885635,12.608411,11.722776,1503.951565,-1325.432703,189361.7426,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-07,1,5NEW_AUTOROLL,2,VND,AUTOROLL,5654.577287,5654.577287,0,5579.309846,-4676.548507,1263419.326,0,3.4,3.4,3.4,4.75,4.75,4.75,4.26,4.28,4.29,4.45,4.45,4.55,8,10,7,3.04,4.74,3,4.5
2019-02,3,1UNCHANGED,1UNCHANGED,VND,NOT_ROLL,0,87.154475,87.154475,47.55420205,-39.10352408,9913.132935,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-10,9,0,1UNCHANGED,VND,NOT_ROLL,0,270.137482,270.137482,1298.390669,-1036.403011,140109.9439,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-05,0,1UNCHANGED,1UNCHANGED,VND,NOT_ROLL,0,0.337818,0.337818,6845.905046,-157.4834322,1750475.44,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.56,2.33,2,4
2023-07,4,9OTHERS,6OTHERS,NON-VND,AUTOROLL,1.549778,291.129802,289.580024,68.83161389,-2.177695412,26440.60456,0,5,5,5,7.4,7.6,7.6,6.26,6.36,6.38,6.9,6.9,7,3,6,5,6.73,8.1,3,4.5
2020-07,4,3,3,NON-VND,NOT_ROLL,0.514354,35.185755,34.671401,42.7439182,-18.02287887,22206.81945,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.09,4.7,3,5
2022-04,4,3,3,NON-VND,NOT_ROLL,-0.30861,32.993963,33.302573,32.72810462,-3.272690267,28138.84952,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.67,4.02,2,4
2019-06,NULL,1UNCHANGED,1UNCHANGED,VND,NOT_ROLL,0,600.955768,600.955768,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-12,12-18M,2,2,VND,NOT_ROLL,493.416045,493.416045,0,27972.7838,-25471.30939,3807876.038,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-01,10-11M,3,3,VND,NOT_ROLL,0.071578,1.803699,1.732121,36.24342323,-31.62475093,7141.587451,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-07,4,1UNCHANGED,1UNCHANGED,VND,NOT_ROLL,0,67802.72097,67802.72097,42083.46028,-38427.6001,6368071.286,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.09,4.7,3,5
2020-09,0,3,3,NON-VND,NOT_ROLL,0.001202,2.787438,2.786236,67.61112666,-0.008299291,30954.43145,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.16,0.29,3,5
2019-07,0,4SCHEDULE,4SCHEDULE,NON-VND,NOT_ROLL,-37.289422,0,37.289422,0.002550326,0,2.422292796,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.05,3.87,4,6.25
2019-04,NULL,6OTHERS,6OTHERS,VND,NOT_ROLL,0.002,0.029,0.027,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-10,0,3,3,VND,NOT_ROLL,0.002443,6.089572,6.087129,6899.431359,-292.8456855,1677483.497,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.26,5.1,3,5
2023-01,3,6ROLL_AUTOROLL,3,VND,AUTOROLL,5.662972,5.662972,0,77.52226198,-63.77303725,14866.78953,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-12,3,5NEW_AUTOROLL,2,VND,AUTOROLL,56.556935,56.556935,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-12,4,6OTHERS,6OTHERS,VND,NOT_ROLL,26.670957,58.91917,32.248213,28778.564,-25475.69655,4127184.608,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.1,5.8,4,6
2023-09,12-18M,3PREMATURE_NOTROLL,4PREMATURE,VND,NOT_ROLL,-907.96727,0,907.96727,48929.68194,-41520.77357,5666003.364,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-10,3,4,1UNCHANGED,VND,AUTOROLL,0,161.548198,161.548198,125.6160569,-100.8120301,28319.40927,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-04,9,1UNCHANGED,1UNCHANGED,VND,NOT_ROLL,0,4127.296784,4127.296784,2523.389269,-2291.130815,322947.1768,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-03,0,4PREMATURE,4PREMATURE,NON-VND,NOT_ROLL,-137.532857,0,137.532857,20.09714354,-1.401201879,808.5851293,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.05,2.47,4,6
2020-06,1,2,2,VND,NOT_ROLL,5086.478664,5086.478664,0,4041.75495,-3116.549564,979839.4523,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.41,2.91,3,5
2018-12,4,1UNCHANGED,1UNCHANGED,VND,NOT_ROLL,0,28434.38309,28434.38309,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-12,3,6OTHERS,6OTHERS,NON-VND,NOT_ROLL,0.034262,5.522728,5.488466,0.870160522,0,426.9481129,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-03,12-18M,5CHANGECIF,6OTHERS,NON-VND,NOT_ROLL,-0.000707,0.053533,0.05424,357.339986,-18.102546,127607.294,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-09,3,6OTHERS,6OTHERS,NON-VND,NOT_ROLL,-0.011758,2.303182,2.31494,8.058696481,0,2276.083581,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-12,12-18M,6ROLL_AUTOROLL,3,VND,AUTOROLL,65.86668,880.082241,814.215561,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-07,0,3,3,NON-VND,NOT_ROLL,-0.004725,4.868325,4.87305,72.41130226,-0.015479618,30887.05265,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.13,0.35,3,5
2020-07,10-11M,6OTHERS,6OTHERS,VND,NOT_ROLL,0.002444,0.365787,0.363344,109.3897521,-99.83167887,15663.73528,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-08,4,3,3,VND,NOT_ROLL,117.69233,3325.621653,3207.929323,39977.35735,-36544.42949,6252254.985,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.57,4.5,3,5
2022-12,NULL,3,3,VND,NOT_ROLL,0.275198,4.539876,4.264678,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2024-01,4,1NEW_NOTROLL,2,VND,NOT_ROLL,4112.14967,4112.14967,0,0,0,0,0,3.18,3.18,3.18,5.3,5.3,5.3,4.2,4.24,4.34,4.1,4.1,4.5,6,6,4,4.32,5.9,3,4.5
2023-04,4,9OTHERS,6OTHERS,VND,NOT_ROLL,54.118059,224.983316,170.865257,65505.47755,-57810.33955,7746630.196,0,5.8,5.8,5.8,8.6,8.6,8.6,7.02,7.11,7.13,8.1,8.1,8.2,2,3,3,8.46,9.41,3,3.5
2022-08,3,6OTHERS,6OTHERS,NON-VND,NOT_ROLL,0.003444,1.43948,1.436036,0.159165143,0,110.6858782,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-03,10-11M,6ROLL_AUTOROLL,3,VND,AUTOROLL,0.012994,0.317007,0.304013,188.2646658,-163.1968765,22733.93684,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-06,9,7PREMATURE_AUTOROLL,4PREMATURE,VND,AUTOROLL,-0.5251,0,0.5251,1350.377013,-1051.466656,146258.5596,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-12,4,3,3,NON-VND,NOT_ROLL,-0.517668,26.708062,27.225729,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-02,4,5NEW_AUTOROLL,2,VND,AUTOROLL,11986.36505,11986.36505,0,49698.90441,-44639.57244,6795261.35,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11.62,9.61,4,6
2022-10,12-18M,3,3,VND,NOT_ROLL,2.62632,184.224714,181.598393,14598.0553,-12763.36153,2469872.106,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-05,4,9OTHERS,6OTHERS,VND,AUTOROLL,119.397663,561.64555,442.247887,70961.68765,-61660.95031,8036030.076,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.55,8.8,3,3.5
2018-12,0,1UNCHANGED,1UNCHANGED,VND,NOT_ROLL,0,0.236258,0.236258,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-04,0,6OTHERS,6OTHERS,NON-VND,NOT_ROLL,0,1.00E-06,1.00E-06,7.757822493,-0.392809956,196.6164538,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.27,2.71,3,5
2022-02,NULL,3,3,VND,NOT_ROLL,0.143032,2.295682,2.15265,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-10,0,6OTHERS,6OTHERS,VND,NOT_ROLL,1.00E-06,0.010702,0.010701,136.2011544,-24.76437464,32260.06151,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.2,2.74,4,6
2023-04,0,6ROLL_AUTOROLL,3,VND,AUTOROLL,0.002658,6.429431,6.426773,7552.26931,-657.9902726,1597761.475,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.12,2.46,3,3.5
2021-03,0,2,2,VND,NOT_ROLL,401.79695,401.79695,0,4929.967179,-138.6250887,1273054.407,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.58,2,4
2023-09,9,5NEW_AUTOROLL,2,NON-VND,AUTOROLL,0.074317,0.074317,0,3.336825736,0,5233.605884,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2024-01,12-18M,5NEW_AUTOROLL,2,VND,AUTOROLL,2755.774803,2755.774803,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-02,0,4SCHEDULE,4SCHEDULE,VND,NOT_ROLL,-5893.412349,0,5893.412349,5650.369063,-131.2214165,1596470.397,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.27,2.89,2,4
2020-03,12-18M,2,2,NON-VND,NOT_ROLL,55.204923,55.204923,0,259.7011303,-10.47440032,87377.59255,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-12,10-11M,1UNCHANGED,1UNCHANGED,VND,NOT_ROLL,0,86.521703,86.521703,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-04,12-18M,2,2,NON-VND,NOT_ROLL,117.127278,117.127278,0,241.7139871,-10.75042546,85387.01191,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-02,4,1UNCHANGED,1UNCHANGED,VND,NOT_ROLL,0,48415.78305,48415.78305,23114.48941,-20645.43987,4835115.531,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.58,4.22,2,4
2019-11,0,4SCHEDULE,4SCHEDULE,VND,NOT_ROLL,-3691.932386,0,3691.932386,137.7799853,-24.26632377,33541.6441,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.74,2.12,4,6
2021-02,4,6OTHERS,6OTHERS,NON-VND,NOT_ROLL,0.213989,163.58564,163.371651,21.47042959,-5.952503403,17556.22427,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.58,4.22,2,4
2020-07,4,2,2,NON-VND,NOT_ROLL,9.601247,9.601247,0,42.7439182,-18.02287887,22206.81945,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.09,4.7,3,5
2019-07,4,6OTHERS,6OTHERS,VND,NOT_ROLL,17.583741,60.087179,42.503439,21153.45173,-18543.82809,3120243.86,0,5.2,5.2,5.2,7.2,7.2,7.2,5.97,5.97,5.97,7.2,7.2,7.2,1,1,1,5.31,5.2,4,6.25
2019-05,3,6OTHERS,6OTHERS,NON-VND,NOT_ROLL,0.215038,66.427805,66.212767,16.21466736,-0.003512586,15110.22991,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-11,9,6OTHERS,6OTHERS,VND,NOT_ROLL,1.111756,13.419213,12.307456,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-05,1,1UNCHANGED,1UNCHANGED,VND,NOT_ROLL,0,3231.772,3231.772,5209.770597,-4316.676785,1448578.51,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.16,1.51,2,4
2022-10,0,2,2,VND,NOT_ROLL,202.466441,202.466441,0,6899.431359,-292.8456855,1677483.497,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.26,5.1,3,5
2023-01,4,9OTHERS,6OTHERS,NON-VND,NOT_ROLL,-475.318868,0.023449,475.342317,79.59520544,-2.449681465,37230.84638,0,6,6,6,9.3,9.5,9.5,7.48,7.56,7.58,8.7,8.7,8.8,3,4,4,10.53,9.61,4,6
2023-09,4,0,1UNCHANGED,VND,NOT_ROLL,0,18474.19933,18474.19933,72215.37164,-62117.90849,9692641.313,0,4.7,4.7,4.7,6.55,6.75,6.75,5.56,5.63,5.66,5.8,6,6.2,6,5,5,5.66,7.2,3,4.5
2020-05,0,2,2,VND,NOT_ROLL,345.450837,345.450837,0,94.18915013,-7.77396851,26051.24165,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2.3,3,5
2020-07,0,4SCHEDULE,4SCHEDULE,NON-VND,NOT_ROLL,-45.713053,0,45.713053,72.41130226,-0.015479618,30887.05265,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.13,0.35,3,5
2023-01,1,5NEW_AUTOROLL,2,NON-VND,AUTOROLL,42.363852,42.363852,0,60.29059318,-0.658892927,24614.06529,0,4.9,4.9,4.9,6,6,6,5.63,5.64,5.64,6,6,6,6,3,8,8.08,9.59,4,6
2023-04,4,9OTHERS,6OTHERS,NON-VND,AUTOROLL,-0.626116,314.962414,315.58853,54.46254775,-2.129479352,28861.29435,0,5.8,5.8,5.8,8.6,8.6,8.6,7.02,7.11,7.13,8.1,8.1,8.2,2,3,3,8.46,9.41,3,3.5
2020-09,0,4SCHEDULE,4SCHEDULE,NON-VND,NOT_ROLL,-22.555387,0,22.555387,67.61112666,-0.008299291,30954.43145,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.16,0.29,3,5
2019-09,0,4SCHEDULE,4SCHEDULE,NON-VND,NOT_ROLL,-36.148681,0,36.148681,0.106241784,0,44.67982197,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.75,4.47,4,6.25
2022-03,12-18M,6OTHERS,6OTHERS,NON-VND,NOT_ROLL,3.304414,408.784667,405.480253,52.08725174,-3.349218565,34236.8662,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-04,1,9OTHERS,6OTHERS,NON-VND,AUTOROLL,-0.05239,34.807421,34.859812,58.28825146,-0.851695614,23843.74824,0,4.9,4.9,4.9,6,6,6,5.58,5.59,5.58,6,6,6,4,3,8,5.2,7.17,3,3.5
2023-07,9,5NEW_AUTOROLL,2,VND,AUTOROLL,2.484748,2.484748,0,1304.045815,-1043.247126,142326.4114,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-10,0,2,2,VND,NOT_ROLL,441.390236,441.390236,0,136.2011544,-24.76437464,32260.06151,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.2,2.74,4,6
2020-10,1,2,2,NON-VND,NOT_ROLL,50.861261,50.861261,0,38.47848588,-1.96779737,23788.41572,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5,1.26,2,4
2019-09,4,3,3,NON-VND,NOT_ROLL,0.182224,25.176431,24.994207,42.34007434,-9.979329745,17469.39785,0,5.3,5.3,5.3,7.4,7.4,7.4,6.29,6.29,6.29,7.4,7.4,7.4,1,1,1,5.81,5.84,4,6.25
2023-06,1,5NEW_AUTOROLL,2,NON-VND,AUTOROLL,68.769522,68.769522,0,84.75937494,-0.694327412,32200.57737,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.7,6.1,3,5
2022-04,10-11M,3,3,VND,NOT_ROLL,0.029846,0.731503,0.701657,43.23847314,-37.91461197,8435.581928,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-11,NULL,2,2,VND,NOT_ROLL,276.23044,276.23044,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-01,4,2,2,NON-VND,NOT_ROLL,42.20016,42.20016,0,67.48254969,-21.06184465,28839.61641,0,1,1,1,7.1,7.1,7.1,5.61,5.61,5.61,7.1,7.1,7.1,1,1,1,5.99,5.2,4,6.25
2023-10,1,1NEW_NOTROLL,2,NON-VND,NOT_ROLL,0.098282,0.098282,0,54.9171657,-0.649341492,21219.7932,0,3,3,3,4.75,4.75,4.75,3.68,3.72,3.73,4.2,4.4,4.6,4,3,2,1.3,3.59,3,4.5
2019-11,0,6OTHERS,6OTHERS,NON-VND,NOT_ROLL,0,1.00E-06,1.00E-06,0.221459438,0,100.4946962,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.74,2.12,4,6
